id,nome
129816,"TG(20:0/16:0/18:4(6Z,9Z,12Z,15Z))"
129817,"TG(20:0/16:0/20:4(8Z,11Z,14Z,17Z))"
129818,"TG(20:0/16:0/20:5(5Z,8Z,11Z,14Z,17Z))"
129819,"TG(20:0/16:0/22:5(7Z,10Z,13Z,16Z,19Z))"
129820,"TG(20:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
129821,TG(20:0/16:0/O-18:0)
129822,TG(20:0/18:0/24:0)
129823,TG(20:0/18:0/14:1(9Z))
129824,"TG(20:0/18:0/20:3(5Z,8Z,11Z))"
129825,TG(20:0/18:0/24:1(15Z))
129826,TG(20:0/18:0/20:2n6)
129827,TG(20:0/18:0/20:3n6)
129828,"TG(20:0/18:0/20:4(5Z,8Z,11Z,14Z))"
129829,"TG(20:0/18:0/22:2(13Z,16Z))"
129830,"TG(20:0/18:0/22:4(7Z,10Z,13Z,16Z))"
129831,"TG(20:0/18:0/22:5(4Z,7Z,10Z,13Z,16Z))"
129832,"TG(20:0/18:0/18:4(6Z,9Z,12Z,15Z))"
129833,"TG(20:0/18:0/20:4(8Z,11Z,14Z,17Z))"
129834,"TG(20:0/18:0/20:5(5Z,8Z,11Z,14Z,17Z))"
129835,"TG(20:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z))"
129836,"TG(20:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
129837,TG(20:0/18:0/O-18:0)
129838,TG(20:0/20:0/24:0)
129839,TG(20:0/20:0/14:1(9Z))
129840,"TG(20:0/20:0/20:3(5Z,8Z,11Z))"
129841,TG(20:0/20:0/24:1(15Z))
129842,TG(20:0/20:0/20:2n6)
129843,TG(20:0/20:0/20:3n6)
129844,"TG(20:0/20:0/22:2(13Z,16Z))"
129845,"TG(20:0/20:0/22:4(7Z,10Z,13Z,16Z))"
129846,"TG(20:0/20:0/22:5(4Z,7Z,10Z,13Z,16Z))"
129847,"TG(20:0/20:0/18:4(6Z,9Z,12Z,15Z))"
129848,"TG(20:0/20:0/20:4(8Z,11Z,14Z,17Z))"
129849,"TG(20:0/20:0/20:5(5Z,8Z,11Z,14Z,17Z))"
129850,"TG(20:0/20:0/22:5(7Z,10Z,13Z,16Z,19Z))"
129851,"TG(20:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
129852,TG(20:0/20:0/O-18:0)
129853,TG(20:0/22:0/24:0)
129854,TG(20:0/22:0/14:1(9Z))
129855,TG(20:0/22:0/16:1(9Z))
129856,"TG(20:0/22:0/20:3(5Z,8Z,11Z))"
129857,TG(20:0/22:0/24:1(15Z))
129858,TG(20:0/22:0/20:2n6)
129859,TG(20:0/22:0/20:3n6)
129860,"TG(20:0/22:0/20:4(5Z,8Z,11Z,14Z))"
129861,"TG(20:0/22:0/22:2(13Z,16Z))"
129862,"TG(20:0/22:0/22:4(7Z,10Z,13Z,16Z))"
129863,"TG(20:0/22:0/22:5(4Z,7Z,10Z,13Z,16Z))"
129864,"TG(20:0/22:0/18:4(6Z,9Z,12Z,15Z))"
129865,"TG(20:0/22:0/20:4(8Z,11Z,14Z,17Z))"
129866,"TG(20:0/22:0/20:5(5Z,8Z,11Z,14Z,17Z))"
129867,"TG(20:0/22:0/22:5(7Z,10Z,13Z,16Z,19Z))"
129868,"TG(20:0/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
129869,TG(20:0/22:0/O-18:0)
129870,TG(20:0/24:0/20:0)
129871,TG(20:0/24:0/22:0)
129872,TG(20:0/24:0/24:0)
129873,TG(20:0/24:0/14:1(9Z))
129874,TG(20:0/24:0/16:1(9Z))
129875,TG(20:0/24:0/18:1(11Z))
129876,TG(20:0/24:0/18:1(9Z))
129877,TG(20:0/24:0/20:1(11Z))
129878,"TG(20:0/24:0/20:3(5Z,8Z,11Z))"
129879,TG(20:0/24:0/22:1(13Z))
129880,TG(20:0/24:0/24:1(15Z))
129881,"TG(20:0/24:0/18:2(9Z,12Z))"
129882,"TG(20:0/24:0/18:3(6Z,9Z,12Z))"
129883,TG(20:0/24:0/20:2n6)
129884,TG(20:0/24:0/20:3n6)
129885,"TG(20:0/24:0/20:4(5Z,8Z,11Z,14Z))"
129886,"TG(20:0/24:0/22:2(13Z,16Z))"
129887,"TG(20:0/24:0/22:4(7Z,10Z,13Z,16Z))"
129888,"TG(20:0/24:0/22:5(4Z,7Z,10Z,13Z,16Z))"
129889,"TG(20:0/24:0/18:3(9Z,12Z,15Z))"
129890,"TG(20:0/24:0/18:4(6Z,9Z,12Z,15Z))"
129891,"TG(20:0/24:0/20:4(8Z,11Z,14Z,17Z))"
129892,"TG(20:0/24:0/20:5(5Z,8Z,11Z,14Z,17Z))"
129893,"TG(20:0/24:0/22:5(7Z,10Z,13Z,16Z,19Z))"
129894,"TG(20:0/24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
129895,TG(20:0/24:0/O-18:0)
129896,TG(20:0/14:1(9Z)/20:0)
129897,TG(20:0/14:1(9Z)/22:0)
129898,TG(20:0/14:1(9Z)/24:0)
129899,TG(20:0/14:1(9Z)/14:1(9Z))
129900,TG(20:0/14:1(9Z)/16:1(9Z))
129901,TG(20:0/14:1(9Z)/18:1(11Z))
129902,TG(20:0/14:1(9Z)/18:1(9Z))
129903,TG(20:0/14:1(9Z)/20:1(11Z))
129904,"TG(20:0/14:1(9Z)/20:3(5Z,8Z,11Z))"
129905,TG(20:0/14:1(9Z)/22:1(13Z))
129906,TG(20:0/14:1(9Z)/24:1(15Z))
129907,"TG(20:0/14:1(9Z)/18:2(9Z,12Z))"
129908,"TG(20:0/14:1(9Z)/18:3(6Z,9Z,12Z))"
129909,TG(20:0/14:1(9Z)/20:2n6)
129910,TG(20:0/14:1(9Z)/20:3n6)
129911,"TG(20:0/14:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
129912,"TG(20:0/14:1(9Z)/22:2(13Z,16Z))"
129913,"TG(20:0/14:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
129914,"TG(20:0/14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
129915,"TG(20:0/14:1(9Z)/18:3(9Z,12Z,15Z))"
129916,"TG(20:0/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
129917,"TG(20:0/14:1(9Z)/20:4(8Z,11Z,14Z,17Z))"
129918,"TG(20:0/14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
129919,"TG(20:0/14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
129920,"TG(20:0/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
129921,TG(20:0/14:1(9Z)/O-18:0)
129922,TG(20:0/16:1(9Z)/20:0)
129923,TG(20:0/16:1(9Z)/22:0)
129924,TG(20:0/16:1(9Z)/24:0)
129925,TG(20:0/16:1(9Z)/14:1(9Z))
129926,TG(20:0/16:1(9Z)/18:1(11Z))
129927,TG(20:0/16:1(9Z)/18:1(9Z))
129928,TG(20:0/16:1(9Z)/20:1(11Z))
129929,"TG(20:0/16:1(9Z)/20:3(5Z,8Z,11Z))"
129930,TG(20:0/16:1(9Z)/22:1(13Z))
129931,TG(20:0/16:1(9Z)/24:1(15Z))
129932,"TG(20:0/16:1(9Z)/18:2(9Z,12Z))"
129933,"TG(20:0/16:1(9Z)/18:3(6Z,9Z,12Z))"
129934,TG(20:0/16:1(9Z)/20:2n6)
129935,TG(20:0/16:1(9Z)/20:3n6)
129936,"TG(20:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
129937,"TG(20:0/16:1(9Z)/22:2(13Z,16Z))"
129938,"TG(20:0/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
129939,"TG(20:0/16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
129940,"TG(20:0/16:1(9Z)/18:3(9Z,12Z,15Z))"
129941,"TG(20:0/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
129942,"TG(20:0/16:1(9Z)/20:4(8Z,11Z,14Z,17Z))"
129943,"TG(20:0/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
129944,"TG(20:0/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
129945,"TG(20:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
129946,TG(20:0/16:1(9Z)/O-18:0)
129947,TG(20:0/18:1(11Z)/24:0)
129948,TG(20:0/18:1(11Z)/14:1(9Z))
129949,TG(20:0/18:1(11Z)/16:1(9Z))
129950,"TG(20:0/18:1(11Z)/20:3(5Z,8Z,11Z))"
129951,TG(20:0/18:1(11Z)/24:1(15Z))
129952,TG(20:0/18:1(11Z)/20:2n6)
129953,TG(20:0/18:1(11Z)/20:3n6)
129954,"TG(20:0/18:1(11Z)/20:4(5Z,8Z,11Z,14Z))"
129955,"TG(20:0/18:1(11Z)/22:2(13Z,16Z))"
129956,"TG(20:0/18:1(11Z)/22:4(7Z,10Z,13Z,16Z))"
129957,"TG(20:0/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
129958,"TG(20:0/18:1(11Z)/18:4(6Z,9Z,12Z,15Z))"
129959,"TG(20:0/18:1(11Z)/20:4(8Z,11Z,14Z,17Z))"
129960,"TG(20:0/18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
129961,"TG(20:0/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
129962,"TG(20:0/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
129963,TG(20:0/18:1(11Z)/O-18:0)
129964,TG(20:0/18:1(9Z)/24:0)
129965,TG(20:0/18:1(9Z)/14:1(9Z))
129966,"TG(20:0/18:1(9Z)/20:3(5Z,8Z,11Z))"
129967,TG(20:0/18:1(9Z)/24:1(15Z))
129968,TG(20:0/18:1(9Z)/20:2n6)
129969,TG(20:0/18:1(9Z)/20:3n6)
129970,"TG(20:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
129971,"TG(20:0/18:1(9Z)/22:2(13Z,16Z))"
129972,"TG(20:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
129973,"TG(20:0/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
129974,"TG(20:0/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
129975,"TG(20:0/18:1(9Z)/20:4(8Z,11Z,14Z,17Z))"
129976,"TG(20:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
129977,"TG(20:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
129978,"TG(20:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
129979,TG(20:0/18:1(9Z)/O-18:0)
129980,TG(20:0/20:1(11Z)/24:0)
129981,TG(20:0/20:1(11Z)/14:1(9Z))
129982,TG(20:0/20:1(11Z)/16:1(9Z))
129983,"TG(20:0/20:1(11Z)/20:3(5Z,8Z,11Z))"
129984,TG(20:0/20:1(11Z)/24:1(15Z))
129985,TG(20:0/20:1(11Z)/20:2n6)
129986,TG(20:0/20:1(11Z)/20:3n6)
129987,"TG(20:0/20:1(11Z)/22:2(13Z,16Z))"
129988,"TG(20:0/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))"
129989,"TG(20:0/20:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
129990,"TG(20:0/20:1(11Z)/18:4(6Z,9Z,12Z,15Z))"
129991,"TG(20:0/20:1(11Z)/20:4(8Z,11Z,14Z,17Z))"
129992,"TG(20:0/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
129993,"TG(20:0/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
129994,"TG(20:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
129995,TG(20:0/20:1(11Z)/O-18:0)
129996,"TG(20:0/20:3(5Z,8Z,11Z)/20:0)"
129997,"TG(20:0/20:3(5Z,8Z,11Z)/22:0)"
129998,"TG(20:0/20:3(5Z,8Z,11Z)/24:0)"
129999,"TG(20:0/20:3(5Z,8Z,11Z)/14:1(9Z))"
130000,"TG(20:0/20:3(5Z,8Z,11Z)/16:1(9Z))"
130001,"TG(20:0/20:3(5Z,8Z,11Z)/18:1(11Z))"
130002,"TG(20:0/20:3(5Z,8Z,11Z)/18:1(9Z))"
130003,"TG(20:0/20:3(5Z,8Z,11Z)/20:1(11Z))"
130004,"TG(20:0/20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))"
130005,"TG(20:0/20:3(5Z,8Z,11Z)/22:1(13Z))"
130006,"TG(20:0/20:3(5Z,8Z,11Z)/24:1(15Z))"
130007,"TG(20:0/20:3(5Z,8Z,11Z)/18:2(9Z,12Z))"
130008,"TG(20:0/20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))"
130009,"TG(20:0/20:3(5Z,8Z,11Z)/20:2n6)"
130010,"TG(20:0/20:3(5Z,8Z,11Z)/20:3n6)"
130011,"TG(20:0/20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))"
130012,"TG(20:0/20:3(5Z,8Z,11Z)/22:2(13Z,16Z))"
130013,"TG(20:0/20:3(5Z,8Z,11Z)/22:4(7Z,10Z,13Z,16Z))"
130014,"TG(20:0/20:3(5Z,8Z,11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
130015,"TG(20:0/20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))"
130016,"TG(20:0/20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))"
130017,"TG(20:0/20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))"
130018,"TG(20:0/20:3(5Z,8Z,11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
130019,"TG(20:0/20:3(5Z,8Z,11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
130020,"TG(20:0/20:3(5Z,8Z,11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
130021,"TG(20:0/20:3(5Z,8Z,11Z)/O-18:0)"
130022,TG(20:0/22:1(13Z)/24:0)
130023,TG(20:0/22:1(13Z)/14:1(9Z))
130024,TG(20:0/22:1(13Z)/16:1(9Z))
130025,"TG(20:0/22:1(13Z)/20:3(5Z,8Z,11Z))"
130026,TG(20:0/22:1(13Z)/24:1(15Z))
130027,TG(20:0/22:1(13Z)/20:2n6)
130028,TG(20:0/22:1(13Z)/20:3n6)
130029,"TG(20:0/22:1(13Z)/20:4(5Z,8Z,11Z,14Z))"
130030,"TG(20:0/22:1(13Z)/22:2(13Z,16Z))"
130031,"TG(20:0/22:1(13Z)/22:4(7Z,10Z,13Z,16Z))"
130032,"TG(20:0/22:1(13Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
130033,"TG(20:0/22:1(13Z)/18:4(6Z,9Z,12Z,15Z))"
130034,"TG(20:0/22:1(13Z)/20:4(8Z,11Z,14Z,17Z))"
130035,"TG(20:0/22:1(13Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
130036,"TG(20:0/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
130037,"TG(20:0/22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
130038,TG(20:0/22:1(13Z)/O-18:0)
130039,TG(20:0/24:1(15Z)/20:0)
130040,TG(20:0/24:1(15Z)/22:0)
130041,TG(20:0/24:1(15Z)/24:0)
130042,TG(20:0/24:1(15Z)/14:1(9Z))
130043,TG(20:0/24:1(15Z)/16:1(9Z))
130044,TG(20:0/24:1(15Z)/18:1(11Z))
130045,TG(20:0/24:1(15Z)/18:1(9Z))
130046,TG(20:0/24:1(15Z)/20:1(11Z))
130047,"TG(20:0/24:1(15Z)/20:3(5Z,8Z,11Z))"
130048,TG(20:0/24:1(15Z)/22:1(13Z))
130049,TG(20:0/24:1(15Z)/24:1(15Z))
130050,"TG(20:0/24:1(15Z)/18:2(9Z,12Z))"
130051,"TG(20:0/24:1(15Z)/18:3(6Z,9Z,12Z))"
130052,TG(20:0/24:1(15Z)/20:2n6)
130053,TG(20:0/24:1(15Z)/20:3n6)
130054,"TG(20:0/24:1(15Z)/20:4(5Z,8Z,11Z,14Z))"
130055,"TG(20:0/24:1(15Z)/22:2(13Z,16Z))"
130056,"TG(20:0/24:1(15Z)/22:4(7Z,10Z,13Z,16Z))"
130057,"TG(20:0/24:1(15Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
130058,"TG(20:0/24:1(15Z)/18:3(9Z,12Z,15Z))"
130059,"TG(20:0/24:1(15Z)/18:4(6Z,9Z,12Z,15Z))"
130060,"TG(20:0/24:1(15Z)/20:4(8Z,11Z,14Z,17Z))"
130061,"TG(20:0/24:1(15Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
130062,"TG(20:0/24:1(15Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
130063,"TG(20:0/24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
130064,TG(20:0/24:1(15Z)/O-18:0)
130065,"TG(20:0/18:2(9Z,12Z)/24:0)"
130066,"TG(20:0/18:2(9Z,12Z)/14:1(9Z))"
130067,"TG(20:0/18:2(9Z,12Z)/20:3(5Z,8Z,11Z))"
130068,"TG(20:0/18:2(9Z,12Z)/24:1(15Z))"
130069,"TG(20:0/18:2(9Z,12Z)/20:2n6)"
130070,"TG(20:0/18:2(9Z,12Z)/20:3n6)"
130071,"TG(20:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))"
130072,"TG(20:0/18:2(9Z,12Z)/22:2(13Z,16Z))"
130073,"TG(20:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))"
130074,"TG(20:0/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
130075,"TG(20:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))"
130076,"TG(20:0/18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))"
130077,"TG(20:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
130078,"TG(20:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
130079,"TG(20:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
130080,"TG(20:0/18:2(9Z,12Z)/O-18:0)"
130081,"TG(20:0/18:3(6Z,9Z,12Z)/24:0)"
130082,"TG(20:0/18:3(6Z,9Z,12Z)/14:1(9Z))"
130083,"TG(20:0/18:3(6Z,9Z,12Z)/16:1(9Z))"
130084,"TG(20:0/18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))"
130085,"TG(20:0/18:3(6Z,9Z,12Z)/24:1(15Z))"
130086,"TG(20:0/18:3(6Z,9Z,12Z)/20:2n6)"
130087,"TG(20:0/18:3(6Z,9Z,12Z)/20:3n6)"
130088,"TG(20:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))"
130089,"TG(20:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))"
130090,"TG(20:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))"
130091,"TG(20:0/18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
130092,"TG(20:0/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))"
130093,"TG(20:0/18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))"
130094,"TG(20:0/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
130095,"TG(20:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
130096,"TG(20:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
130097,"TG(20:0/18:3(6Z,9Z,12Z)/O-18:0)"
130098,TG(20:0/20:2n6/20:0)
130099,TG(20:0/20:2n6/22:0)
130100,TG(20:0/20:2n6/24:0)
130101,TG(20:0/20:2n6/14:1(9Z))
130102,TG(20:0/20:2n6/16:1(9Z))
130103,TG(20:0/20:2n6/18:1(11Z))
130104,TG(20:0/20:2n6/18:1(9Z))
130105,TG(20:0/20:2n6/20:1(11Z))
130106,"TG(20:0/20:2n6/20:3(5Z,8Z,11Z))"
130107,TG(20:0/20:2n6/22:1(13Z))
130108,TG(20:0/20:2n6/24:1(15Z))
130109,"TG(20:0/20:2n6/18:2(9Z,12Z))"
130110,"TG(20:0/20:2n6/18:3(6Z,9Z,12Z))"
130111,TG(20:0/20:2n6/20:2n6)
130112,TG(20:0/20:2n6/20:3n6)
130113,"TG(20:0/20:2n6/20:4(5Z,8Z,11Z,14Z))"
130114,"TG(20:0/20:2n6/22:2(13Z,16Z))"
130115,"TG(20:0/20:2n6/22:4(7Z,10Z,13Z,16Z))"
130116,"TG(20:0/20:2n6/22:5(4Z,7Z,10Z,13Z,16Z))"
130117,"TG(20:0/20:2n6/18:3(9Z,12Z,15Z))"
130118,"TG(20:0/20:2n6/18:4(6Z,9Z,12Z,15Z))"
130119,"TG(20:0/20:2n6/20:4(8Z,11Z,14Z,17Z))"
130120,"TG(20:0/20:2n6/20:5(5Z,8Z,11Z,14Z,17Z))"
130121,"TG(20:0/20:2n6/22:5(7Z,10Z,13Z,16Z,19Z))"
130122,"TG(20:0/20:2n6/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
130123,TG(20:0/20:2n6/O-18:0)
130124,TG(20:0/20:3n6/20:0)
130125,TG(20:0/20:3n6/22:0)
130126,TG(20:0/20:3n6/24:0)
130127,TG(20:0/20:3n6/14:1(9Z))
130128,TG(20:0/20:3n6/16:1(9Z))
130129,TG(20:0/20:3n6/18:1(11Z))
130130,TG(20:0/20:3n6/18:1(9Z))
130131,TG(20:0/20:3n6/20:1(11Z))
130132,"TG(20:0/20:3n6/20:3(5Z,8Z,11Z))"
130133,TG(20:0/20:3n6/22:1(13Z))
130134,TG(20:0/20:3n6/24:1(15Z))
130135,"TG(20:0/20:3n6/18:2(9Z,12Z))"
130136,"TG(20:0/20:3n6/18:3(6Z,9Z,12Z))"
130137,TG(20:0/20:3n6/20:2n6)
130138,TG(20:0/20:3n6/20:3n6)
130139,"TG(20:0/20:3n6/20:4(5Z,8Z,11Z,14Z))"
130140,"TG(20:0/20:3n6/22:2(13Z,16Z))"
130141,"TG(20:0/20:3n6/22:4(7Z,10Z,13Z,16Z))"
130142,"TG(20:0/20:3n6/22:5(4Z,7Z,10Z,13Z,16Z))"
130143,"TG(20:0/20:3n6/18:3(9Z,12Z,15Z))"
130144,"TG(20:0/20:3n6/18:4(6Z,9Z,12Z,15Z))"
130145,"TG(20:0/20:3n6/20:4(8Z,11Z,14Z,17Z))"
130146,"TG(20:0/20:3n6/20:5(5Z,8Z,11Z,14Z,17Z))"
130147,"TG(20:0/20:3n6/22:5(7Z,10Z,13Z,16Z,19Z))"
130148,"TG(20:0/20:3n6/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
130149,TG(20:0/20:3n6/O-18:0)
130150,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:0)"
130151,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/22:0)"
130152,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/24:0)"
130153,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/14:1(9Z))"
130154,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/16:1(9Z))"
130155,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/18:1(11Z))"
130156,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/18:1(9Z))"
130157,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:1(11Z))"
130158,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z))"
130159,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/22:1(13Z))"
130160,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/24:1(15Z))"
130161,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))"
130162,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z))"
130163,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:2n6)"
130164,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:3n6)"
130165,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))"
130166,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))"
130167,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
130168,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))"
130169,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))"
130170,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))"
130171,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
130172,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
130173,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
130174,"TG(20:0/20:4(5Z,8Z,11Z,14Z)/O-18:0)"
130175,"TG(20:0/22:2(13Z,16Z)/20:0)"
130176,"TG(20:0/22:2(13Z,16Z)/22:0)"
130177,"TG(20:0/22:2(13Z,16Z)/24:0)"
130178,"TG(20:0/22:2(13Z,16Z)/14:1(9Z))"
130179,"TG(20:0/22:2(13Z,16Z)/16:1(9Z))"
130180,"TG(20:0/22:2(13Z,16Z)/18:1(11Z))"
130181,"TG(20:0/22:2(13Z,16Z)/18:1(9Z))"
130182,"TG(20:0/22:2(13Z,16Z)/20:1(11Z))"
130183,"TG(20:0/22:2(13Z,16Z)/20:3(5Z,8Z,11Z))"
130184,"TG(20:0/22:2(13Z,16Z)/22:1(13Z))"
130185,"TG(20:0/22:2(13Z,16Z)/24:1(15Z))"
130186,"TG(20:0/22:2(13Z,16Z)/18:2(9Z,12Z))"
130187,"TG(20:0/22:2(13Z,16Z)/18:3(6Z,9Z,12Z))"
130188,"TG(20:0/22:2(13Z,16Z)/20:2n6)"
130189,"TG(20:0/22:2(13Z,16Z)/20:3n6)"
130190,"TG(20:0/22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z))"
130191,"TG(20:0/22:2(13Z,16Z)/22:2(13Z,16Z))"
130192,"TG(20:0/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))"
130193,"TG(20:0/22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
130194,"TG(20:0/22:2(13Z,16Z)/18:3(9Z,12Z,15Z))"
130195,"TG(20:0/22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))"
130196,"TG(20:0/22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))"
130197,"TG(20:0/22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
130198,"TG(20:0/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
130199,"TG(20:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
130200,"TG(20:0/22:2(13Z,16Z)/O-18:0)"
130201,"TG(20:0/22:4(7Z,10Z,13Z,16Z)/20:0)"
130202,"TG(20:0/22:4(7Z,10Z,13Z,16Z)/22:0)"
130203,"TG(20:0/22:4(7Z,10Z,13Z,16Z)/24:0)"
130204,"TG(20:0/22:4(7Z,10Z,13Z,16Z)/14:1(9Z))"
